GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307182917756VCMLEBC040,'2022-03-07 18:29:25:569,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,0,-32,0.0181967519,0.0000000000,0.5808280259,0.4610877633,0.5281827450,0.6583120823,0.6757295132,0.5061147809,0.5166856647,0.6100088358,0.5035233498,0.6445460916,0.4392230213,0.6223256588,0.6260275841,0.4963518977,0.6718401909,0.5777684450,0.6531881094,0.5871545076,0.6000125408,0.4977646768,0.6143230796,0.4798341095,0.5374212861,0.4575652480,0.5162393451,0.4611448348,0.5235022902,0.5505031943,0.5086802840,0.5608824492,0.4782881141,0.5350847244,0.5818862915,0.4971424639,0.5064190030,0.4732493460,0.5549035072,0.5719547272,0.5205470324,0.5439804792,0.5689678192,0.5213987827,0.5083459616,0.4614684582,0.5446799994,0.4921150506,0.5303738117,0.5476656556,0.3888289332,0.5332031846,0.5601497889,0.5049566031,0.3793965578,0.8288093954,0.7717095017,0.8119594455,0.8647905588,0.8667780757,0.7619788051,0.7675912380,0.8277710080,0.7727852464,0.8499416113,0.7561689615,0.8348881006,0.8337365985,0.8006134033,0.8730243444,0.8189902902,0.8483222127,0.8264100552,0.8205195069,0.7571099997,0.8362771273,0.7794962525,0.8116034269,0.7436563373,0.7926850915,0.7569165826,0.7938650846,0.8036792874,0.7891210914,0.8088811636,0.7907991409,0.8003905416,0.8261379600,0.7719181776,0.7655000687,0.7657404542,0.8152664900,0.8228124976,0.7809722424,0.8096597195,0.8178839684,0.7945500016,0.7770115137,0.7704128623,0.8084570169,0.7783371210,0.8036813140,0.8091627955,0.7452496290,0.8016777039,0.8115951419,0.7763155699,0.7157770395,3.6716738197,51.9163090129,2020.1716738197,1460.5836909871,5.7607400910,5.7666722875,77.9331112962,0.0787518985,0.9705330262,0.7336260922,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:26:380,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,0,0,0.0355298142,0.0000000000,0.1541427411,0.0563778728,0.1294776350,0.1910303086,0.2396851480,0.0969445035,0.1246452332,0.3004151583,0.1313923299,0.1376256347,0.0480564907,0.3666542768,0.2883854210,0.1323529780,0.2255909145,0.2729724050,0.3412711024,0.2620397806,0.2264674306,0.2276249081,0.2527825236,0.3960884809,0.0581068695,0.1988279372,0.4295718968,0.2313397825,0.3512468338,0.3230149150,0.2583479881,0.3471540213,0.0874720067,0.2696388066,0.3570944071,0.2816237807,0.4333153367,0.2282641977,0.3529025912,0.3091699481,0.4263362885,0.1598244905,0.2048305869,0.2184487730,0.1343486011,0.0760840252,0.3267475963,0.2642534971,0.0793572888,0.0845846534,0.1660752296,0.4504498243,0.4375737906,0.2616427243,0.1848545969,0.5730783120,0.4562886655,0.5135461092,0.6499303579,0.6725481153,0.4821249247,0.5255174637,0.6609879732,0.5315361023,0.6150939465,0.4337347746,0.6973073483,0.6544694901,0.4795134366,0.6689397097,0.6340308189,0.6799364090,0.6157096028,0.5809347630,0.5411068201,0.6954098344,0.7171421647,0.5735872984,0.5276988745,0.7358922958,0.5703043342,0.7023481131,0.6579938531,0.6465113163,0.6906037331,0.4918663502,0.6371526122,0.7550189495,0.6322556138,0.7207778692,0.6245447993,0.7194149494,0.6957326531,0.7394260764,0.6102516055,0.6345715523,0.6279260516,0.5704871416,0.5205774903,0.7101663351,0.6665995121,0.5446327925,0.5689128637,0.6190712452,0.7772628665,0.7624489665,0.6546710730,0.5894564390,3.6307692308,52.0615384615,2020.1307692308,1460.4384615385,5.7887417338,5.7947317705,77.7725742691,0.0776021160,0.9685619215,0.7411353306,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:27:218,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,0,32,0.0599713797,0.0000000000,0.0771585517,0.0631576106,0.0639658123,0.0800864324,0.1014243513,0.0327777267,0.0445967689,0.0908802152,0.0352069214,0.1067365110,0.0609790944,0.1160754487,0.0632702187,0.0670113564,0.1071915030,0.0967847556,0.0859543532,0.0590513647,0.0584393702,0.0799974054,0.2094638646,0.1128882319,0.1761875451,0.0825685710,0.1013042778,0.0796981305,0.0644695237,0.0933746174,0.0508321524,0.0944940746,0.1435813606,0.0602508262,0.1677843332,0.0688363016,0.2119497657,0.0410084873,0.0612800494,0.0782199576,0.1728332937,0.1010823697,0.0969115496,0.0487822480,0.0608587489,0.0742911473,0.0547784939,0.0710146576,0.1203369796,0.1336035132,0.0145718995,0.0436580554,0.0544414669,0.0473726988,0.0246143714,0.2182739377,0.1260302663,0.1876862645,0.2641425133,0.2952367067,0.1882597655,0.2222840786,0.3343839645,0.2259974480,0.2197141051,0.1058368534,0.3770144582,0.3258979917,0.1690649688,0.2840293944,0.3246813416,0.3566094041,0.3173360229,0.2744195163,0.2666197717,0.3064243197,0.4410900474,0.1873995364,0.2580147386,0.4526429772,0.2917796969,0.4195375741,0.3650419116,0.3461070657,0.3831919134,0.1173036695,0.3333534598,0.3881025314,0.4028278589,0.5340471268,0.3657153547,0.4073897600,0.3663949370,0.5373728871,0.2798306346,0.3014354110,0.3299300969,0.2649541497,0.2072950006,0.4157550931,0.4100890160,0.2021554857,0.2178080529,0.3713738620,0.4767532349,0.4572033882,0.4100838304,0.3711054325,3.5000000000,52.5000000000,2020.0000000000,1460.0000000000,5.8179633302,5.8240140266,77.5991583782,0.0747676216,0.9718864085,0.7361349348,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:28:272,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-64,0.0204575861,0.0000000000,0.5046076924,0.6016448736,0.5972671509,0.4121731520,0.4073455930,0.5691747665,0.4600121379,0.2810010314,0.4295900464,0.4560770690,0.6058201194,0.2398049384,0.3004692197,0.6272469759,0.4222428203,0.3237420917,0.3018578589,0.4067331851,0.4670927525,0.4321360886,0.3678899109,0.1259103715,0.4585609436,0.4135835767,0.1339867711,0.3152117729,0.1599442959,0.2481734455,0.2522667050,0.2125065625,0.5503783822,0.2888968885,0.2850456238,0.4864803851,0.3282516003,0.4699025452,0.2700355947,0.3341237307,0.3238542080,0.4583680630,0.4283111095,0.4058875740,0.4877594709,0.5231231451,0.2789223790,0.4259829521,0.5435159206,0.5151064396,0.3836413622,0.1870375425,0.2294694781,0.4583396912,0.3749644160,0.7947755307,0.8380042315,0.8403633833,0.7586969733,0.7420375347,0.8069776297,0.7674483657,0.7043342590,0.7571902275,0.7721868157,0.8342044353,0.6755115986,0.7112966776,0.8539716601,0.7548933029,0.7178354263,0.7156014442,0.7631942630,0.7873160839,0.7459422350,0.6865417361,0.5734570622,0.7565251589,0.7368193865,0.5811113119,0.6999015808,0.6057825089,0.6636898518,0.6583688259,0.6411350369,0.8002210259,0.6754133701,0.6310709119,0.7551952004,0.6760739088,0.7492386103,0.6592077017,0.6907960176,0.6656591296,0.7599946260,0.7441232204,0.7263813019,0.7694240212,0.7943226099,0.6698001623,0.7212103605,0.8074862361,0.7895773649,0.6992491484,0.5967236757,0.6161198616,0.7351148725,0.6915701032,3.7042553191,51.7425531915,2020.2042553191,1460.7574468085,5.7321896205,5.7380631322,78.0806106678,0.0797626754,0.9720755047,0.7426598271,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:29:091,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-56,0.0181840505,0.0000000000,0.5742060244,0.6269253492,0.6446967125,0.5202637911,0.5049382448,0.6140382290,0.5273485780,0.4004411101,0.5082566738,0.5612921119,0.6321154237,0.3670314848,0.4217001796,0.6680307388,0.5263034105,0.4314702749,0.4286800623,0.4956806302,0.5651381612,0.4944474697,0.4394305944,0.2056275904,0.5233439207,0.4635959268,0.2175925970,0.3963254690,0.2595294714,0.3553468585,0.3524105549,0.3201955557,0.5925128460,0.3851155639,0.3631842732,0.5142372251,0.3901175261,0.4857793450,0.3504754305,0.4145946801,0.3838642836,0.5249819160,0.5059876442,0.4567281902,0.5344585776,0.5444480777,0.3524177670,0.4646251202,0.5892283320,0.5749848485,0.4035216868,0.2669157386,0.3060518503,0.4809364378,0.3931602836,0.8263538480,0.8474989533,0.8563544154,0.8077337146,0.7938283086,0.8218315840,0.7913737893,0.7567638159,0.7882027030,0.8149756193,0.8409673572,0.7369029522,0.7627553940,0.8682618141,0.8058134317,0.7662739158,0.7697156072,0.8036398292,0.8183225989,0.7721128464,0.7441797256,0.6357336044,0.7909625173,0.7617524862,0.6515922546,0.7313970327,0.6637346148,0.7206380367,0.7112425566,0.7032158971,0.8224614263,0.7282838821,0.6903070211,0.7721595764,0.7069580555,0.7657839060,0.7153781652,0.7412621975,0.7042376995,0.7950257063,0.7811326981,0.7601853609,0.7911123037,0.8079022169,0.7151458263,0.7535380125,0.8300349712,0.8171831965,0.7233283520,0.6564981937,0.6742711663,0.7554432750,0.7078344822,3.6135371179,51.6353711790,2020.1135371179,1460.8646288210,5.7381930794,5.7440789069,78.0459274204,0.0779598489,0.9690269100,0.7388890374,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:29:891,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-48,0.0167657369,0.0000000000,0.6220009774,0.6161342859,0.6517696977,0.6131685972,0.6069313288,0.6199090481,0.5623579621,0.5063706636,0.5525993109,0.6295279264,0.6104597449,0.4790221453,0.5341222882,0.6554273367,0.6189347506,0.5155014992,0.5431521535,0.5638525486,0.6243996024,0.5298151374,0.5175023079,0.3082813919,0.5680108070,0.5000140071,0.3252851367,0.4400413632,0.3507480025,0.4507995844,0.4319353700,0.4275310636,0.6006065607,0.4736636877,0.4388052821,0.5286287069,0.4438123703,0.5062019825,0.4440327883,0.4894310236,0.4480258226,0.5738430023,0.5518692732,0.5095494986,0.5511836410,0.5486040711,0.4435582757,0.4878379703,0.6068810821,0.5957495570,0.4162103236,0.3670521677,0.3974418640,0.5126156807,0.4028327763,0.8447187245,0.8392417431,0.8596203923,0.8440172672,0.8359954953,0.8186691999,0.7985514402,0.7938418984,0.7993408442,0.8447189927,0.8302664161,0.7849841118,0.8063534498,0.8632934093,0.8480882049,0.8006780148,0.8133196831,0.8243847489,0.8363479376,0.7844380736,0.7851335406,0.6989205480,0.8124086261,0.7720401883,0.7117841840,0.7529125214,0.7200703621,0.7618970871,0.7513151765,0.7506363392,0.8287051916,0.7664607763,0.7488293052,0.7796549797,0.7324861288,0.7769840956,0.7652160525,0.7824578881,0.7349764109,0.8163241744,0.8070297241,0.7857581973,0.7968686223,0.8088510036,0.7594534159,0.7633448243,0.8368059993,0.8296677470,0.7365717292,0.7147001028,0.7335801125,0.7722876072,0.7195371985,3.6130434783,51.7347826087,2020.1130434783,1460.7652173913,5.7440931592,5.7499911029,78.0092712496,0.0778703441,0.9699123103,0.7394471699,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:30:718,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-40,0.0167064641,0.0000000000,0.6232554018,0.5599054098,0.6121072769,0.6567587852,0.6642501354,0.5779339075,0.5712208748,0.5815129280,0.5452787876,0.6630813479,0.5471090674,0.5845544934,0.6044690609,0.5980942845,0.6752746105,0.5754858255,0.6175348163,0.5967221260,0.6294394732,0.5319890976,0.5790113211,0.4134588838,0.5763925314,0.4938007593,0.4399300814,0.4737499952,0.4505997300,0.5186851621,0.4925099611,0.5204259157,0.5726356506,0.5163363218,0.5238512754,0.5212314129,0.4791566730,0.4948576987,0.5103730559,0.5523803234,0.4914131761,0.5729982853,0.5729222298,0.5280375481,0.5420750976,0.5233538747,0.5081108212,0.5047096610,0.5864138007,0.5928092003,0.4158634543,0.4568487406,0.4872947931,0.5245636106,0.4042963088,0.8463401496,0.8157154918,0.8456851244,0.8641839623,0.8597760201,0.7969886065,0.7972119451,0.8217383027,0.7930040956,0.8589791059,0.8021335602,0.8210080862,0.8307377696,0.8435939550,0.8695516586,0.8193795085,0.8409311771,0.8376821280,0.8385344744,0.7750597596,0.8179238439,0.7478678226,0.8251096010,0.7645876408,0.7601987123,0.7639554739,0.7608766556,0.7890815735,0.7762507796,0.7914520502,0.8189440966,0.7954370379,0.7920353413,0.7773877382,0.7509231567,0.7792273760,0.8005291224,0.8103094101,0.7642465830,0.8202405572,0.8200779557,0.7965540886,0.7961896062,0.7998182774,0.7946141958,0.7789484262,0.8289090395,0.8282290697,0.7449342608,0.7648468614,0.7840458155,0.7763841152,0.7237069011,3.6391304348,51.8391304348,2020.1391304348,1460.6608695652,5.7548628241,5.7607829162,77.9680090411,0.0782174343,0.9700670016,0.7404153378,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:31:564,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-32,0.0180443361,0.0000000000,0.5794578046,0.4590455294,0.5266016722,0.6559202671,0.6762637496,0.5033372641,0.5134496093,0.6131150126,0.5011342168,0.6455137730,0.4422430098,0.6206015348,0.6206920147,0.4985709488,0.6734590530,0.5819439888,0.6474580765,0.5853232741,0.5963243842,0.5010560751,0.6172347665,0.4907837510,0.5387513638,0.4575871229,0.5135130882,0.4598773122,0.5159342289,0.5527265072,0.5101546049,0.5564191341,0.4791797101,0.5373377800,0.5852817297,0.4953057170,0.5093082190,0.4758000374,0.5568196177,0.5751531720,0.5182639360,0.5565862656,0.5676358938,0.5250983238,0.5067872405,0.4589480758,0.5504224300,0.4958714247,0.5244075060,0.5475158095,0.3955718875,0.5241783857,0.5626555681,0.5000563264,0.3785573244,0.8282058984,0.7701655030,0.8098472357,0.8652390242,0.8675718307,0.7623291016,0.7666306496,0.8295943737,0.7725570798,0.8509266973,0.7580724955,0.8323526382,0.8333439827,0.7975826263,0.8710350990,0.8149682879,0.8502616286,0.8258084059,0.8192853928,0.7605360746,0.8383715749,0.7762607336,0.8131923079,0.7434123755,0.7938622236,0.7559779286,0.7872981429,0.7999087572,0.7882540226,0.8105988503,0.7893595099,0.7981631756,0.8231965303,0.7702653408,0.7609741688,0.7701063752,0.8183133602,0.8223379850,0.7823437452,0.8141920567,0.8135473728,0.7904738784,0.7746484876,0.7653983831,0.8080950975,0.7785087228,0.8063210249,0.8040299416,0.7468060851,0.8035868406,0.8105745316,0.7695124149,0.7154033780,3.6716738197,51.9163090129,2020.1716738197,1460.5836909871,5.7615400584,5.7674739034,77.9309576981,0.0787409528,0.9703981586,0.7327117697,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:32:451,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-24,0.0208174567,0.0000000000,0.4972054213,0.3417937756,0.4150961041,0.6011561155,0.6307756901,0.3975824416,0.4287062287,0.5958465338,0.4298000932,0.5744509697,0.3211717606,0.6182868481,0.5928405523,0.3762980402,0.6259444356,0.5533140898,0.6248161197,0.5464862585,0.5334874392,0.4453530610,0.6001425982,0.5203315020,0.4674784243,0.4078213871,0.5578532219,0.4107912183,0.5163490772,0.5365278721,0.4894356430,0.5613458157,0.3598150611,0.5032223463,0.6117619276,0.4669769406,0.5089263916,0.4304542542,0.5673847198,0.5666270852,0.5210984349,0.4875452220,0.5093265176,0.4882982671,0.4315229654,0.3684352040,0.5520238876,0.4636963010,0.4288002551,0.4671499133,0.3603077531,0.5866376758,0.5978349447,0.4679529667,0.3435053229,0.7911760956,0.7116063833,0.7605493069,0.8424081206,0.8501405716,0.7099540234,0.7262278795,0.8180779219,0.7359646559,0.8265326023,0.6947566271,0.8287363052,0.8146776557,0.7428906560,0.8548266888,0.7992006540,0.8371516466,0.8030973077,0.7860752344,0.7219051719,0.8337725997,0.7911123633,0.7819738388,0.7077299953,0.8080902696,0.7273352742,0.7922619581,0.7915444374,0.7797533870,0.8109091520,0.7449699044,0.7883708477,0.8411115408,0.7521461844,0.7677942514,0.7493091822,0.8211820722,0.8168044090,0.7913218737,0.7830837369,0.7916868925,0.7734184265,0.7423066497,0.7265340090,0.8112314939,0.7718904018,0.7616478205,0.7717974782,0.7353380322,0.8242030144,0.8303185701,0.7605694532,0.6998372674,3.6440677966,51.9661016949,2020.1440677966,1460.5338983051,5.7658551215,5.7717978627,77.8933354570,0.0781612872,0.9706101922,0.7351251687,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:33:301,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-16,0.0245685786,0.0000000000,0.3897911645,0.2264889032,0.2982484698,0.4993268251,0.5351004601,0.2893599570,0.3314533234,0.5383872986,0.3422899842,0.4584754109,0.1909614801,0.5777493715,0.5184064507,0.2632630467,0.5296823978,0.4869919419,0.5556318760,0.4527419806,0.4387751818,0.3813877702,0.5377312899,0.5193439722,0.3492501378,0.3476758003,0.5585054159,0.3761696815,0.5005379915,0.4965267181,0.4316034913,0.5184624195,0.2215007246,0.4462413490,0.5854205489,0.4167153835,0.5090413094,0.3752321005,0.5336425304,0.5131808519,0.5091305971,0.3957097530,0.4347808361,0.4181287289,0.3463118076,0.2723302841,0.5176486969,0.4126404524,0.3105435073,0.3505239189,0.3070200682,0.5866258740,0.5897897482,0.4154700041,0.2970016599,0.7390483469,0.6430951953,0.6950731277,0.8032640815,0.8147609830,0.6509569883,0.6734101772,0.7831345797,0.6877629161,0.7813110948,0.6245645285,0.8059709072,0.7798505425,0.6727709174,0.8192492723,0.7683783770,0.8073905110,0.7591456175,0.7375115156,0.6750072241,0.8150048256,0.7840238214,0.7357343435,0.6623945832,0.8028742075,0.6961165667,0.7817050219,0.7734663486,0.7569140792,0.7914676666,0.6799060106,0.7572188377,0.8381565213,0.7249047756,0.7612463832,0.7217579484,0.8081676960,0.7959045768,0.7840197086,0.7439812422,0.7558125257,0.7378901243,0.6998474598,0.6726384759,0.7969702482,0.7503342032,0.7047651410,0.7188305259,0.7063633800,0.8284565210,0.8287686706,0.7377695441,0.6761518121,3.4176954733,51.8909465021,2019.9176954733,1460.6090534979,5.7728848779,5.7788421262,77.8568874962,0.0738016103,0.9680118978,0.7398014544,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182917756VCMLEBC040,'2022-03-07 18:29:34:148,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160310,0x5240fe61ccf4b001,AS1C064063HMA531B531114036,AJ8C072332H4B431B626,DNB21523054820L05A,0,0.0000000000,1,-8,0.0290690782,0.0000000000,0.2719348483,0.1214637309,0.1985574961,0.3674727678,0.4002453983,0.1872471869,0.2310944498,0.4320707917,0.2413076162,0.3108011484,0.0853730068,0.4929604530,0.4220291376,0.1682591736,0.3883320093,0.3835223019,0.4632329345,0.3712074161,0.3390657902,0.3031506538,0.4281764030,0.4790752232,0.2104020715,0.2747435570,0.5164110661,0.2940945029,0.4495769441,0.4300438166,0.3540360928,0.4463239610,0.0865536183,0.3628711998,0.5129815340,0.3636850119,0.4846423268,0.3008976877,0.4662191272,0.4313193858,0.4897693396,0.2919559479,0.3435726166,0.3235462904,0.2549381256,0.1765461266,0.4499741197,0.3424694240,0.1852928400,0.2327467501,0.2475748956,0.5556696057,0.5418599844,0.3542998433,0.2455302179,0.6707134098,0.5611938238,0.6167482138,0.7444415689,0.7604700327,0.5774902105,0.6112744212,0.7392452955,0.6185805798,0.7124153376,0.5444952250,0.7658306360,0.7342222929,0.5876857638,0.7623387575,0.7115752101,0.7603107095,0.7019654512,0.6746325493,0.6185762286,0.7735702991,0.7691153288,0.6705726981,0.6036981344,0.7856864929,0.6396143436,0.7617984414,0.7292095423,0.7133980989,0.7537398338,0.6009083390,0.7125468254,0.8156720996,0.6836801171,0.7493868470,0.6775222421,0.7753348351,0.7609096766,0.7683188319,0.6946625710,0.7104392052,0.6932284236,0.6423432827,0.6106544137,0.7668020725,0.7179523706,0.6361777186,0.6594315767,0.6716561913,0.8126767278,0.8100406528,0.7059725523,0.6426939368,3.5000000000,51.9560000000,2020.0000000000,1460.5440000000,5.7813636578,5.7873384271,77.8110722491,0.0752414395,0.9678143763,0.7343928715,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
